Iteration,Solver,Objective,Violations
3074,Tabu Search,17,0
3075,Tabu Search,17,0
3076,Tabu Search,17,0
3077,Tabu Search,17,0
3078,Tabu Search,17,0
3079,Tabu Search,17,0
3080,Tabu Search,17,0
3081,Tabu Search,17,0
3082,Tabu Search,17,0
3083,Tabu Search,17,0
3084,Tabu Search,17,0
3085,Tabu Search,17,0
3086,Tabu Search,17,0
3087,Tabu Search,17,0
3088,Tabu Search,17,0
3089,Tabu Search,17,0
3090,Tabu Search,17,0
3091,Tabu Search,17,0
3092,Tabu Search,17,0
3093,Tabu Search,17,0
3094,Tabu Search,17,0
3095,Tabu Search,17,0
3096,Tabu Search,17,0
3097,Tabu Search,17,0
3098,Tabu Search,17,0
3099,Tabu Search,17,0
3100,Tabu Search,17,0
3101,Tabu Search,17,0
3102,Tabu Search,17,0
3103,Tabu Search,17,0
3104,Tabu Search,17,0
3105,Tabu Search,17,0
3106,Tabu Search,17,0
3107,Tabu Search,17,0
3108,Tabu Search,17,0
3109,Tabu Search,17,0
3110,Tabu Search,17,0
3111,Tabu Search,17,0
3112,Tabu Search,17,0
3113,Tabu Search,17,0
3114,Tabu Search,17,0
3115,Tabu Search,17,0
3116,Tabu Search,17,0
3117,Tabu Search,17,0
3118,Tabu Search,17,0
3119,Tabu Search,17,0
3120,Tabu Search,17,0
3121,Tabu Search,17,0
3122,Tabu Search,17,0
3123,Tabu Search,17,0
3124,Tabu Search,17,0
3125,Tabu Search,17,0
3126,Tabu Search,17,0
3127,Tabu Search,17,0
3128,Tabu Search,17,0
3129,Tabu Search,17,0
3130,Tabu Search,17,0
3131,Tabu Search,17,0
3132,Tabu Search,17,0
3133,Tabu Search,17,0
3134,Tabu Search,17,0
3135,Tabu Search,17,0
3136,Tabu Search,17,0
3137,Tabu Search,17,0
3138,Tabu Search,17,0
3139,Tabu Search,17,0
3140,Tabu Search,17,0
3141,Tabu Search,17,0
3142,Tabu Search,17,0
3143,Tabu Search,17,0
3144,Tabu Search,17,0
3145,Tabu Search,17,0
3146,Tabu Search,17,0
3147,Tabu Search,17,0
3148,Tabu Search,17,0
3149,Tabu Search,17,0
3150,Tabu Search,17,0
3151,Tabu Search,17,0
3152,Tabu Search,17,0
3153,Tabu Search,17,0
3154,Tabu Search,17,0
3155,Tabu Search,17,0
3156,Tabu Search,17,0
3157,Tabu Search,17,0
3158,Tabu Search,17,0
3159,Tabu Search,17,0
3160,Tabu Search,17,0
3161,Tabu Search,17,0
3162,Tabu Search,17,0
3163,Tabu Search,17,0
3164,Tabu Search,17,0
3165,Tabu Search,17,0
3166,Tabu Search,17,0
3167,Tabu Search,17,0
3168,Tabu Search,17,0
3169,Tabu Search,17,0
3170,Tabu Search,17,0
3171,Tabu Search,17,0
3172,Tabu Search,17,0
3173,Tabu Search,17,0
3174,Tabu Search,17,0
3175,Tabu Search,17,0
3176,Tabu Search,17,0
3177,Tabu Search,17,0
3178,Tabu Search,17,0
3179,Tabu Search,17,0
3180,Tabu Search,17,0
3181,Tabu Search,17,0
3182,Tabu Search,17,0
3183,Tabu Search,17,0
3184,Tabu Search,17,0
3185,Tabu Search,17,0
3186,Tabu Search,17,0
3187,Tabu Search,17,0
3188,Tabu Search,17,0
3189,Tabu Search,17,0
3190,Tabu Search,17,0
3191,Tabu Search,17,0
3192,Tabu Search,17,0
3193,Tabu Search,17,0
3194,Tabu Search,17,0
3195,Tabu Search,17,0
3196,Tabu Search,17,0
3197,Tabu Search,17,0
3198,Tabu Search,17,0
3199,Tabu Search,17,0
3200,Tabu Search,17,0
3201,Tabu Search,17,0
3202,Tabu Search,17,0
3203,Tabu Search,17,0
3204,Tabu Search,17,0
3205,Tabu Search,17,0
3206,Tabu Search,17,0
3207,Tabu Search,17,0
3208,Tabu Search,17,0
3209,Tabu Search,17,0
3210,Tabu Search,17,0
3211,Tabu Search,17,0
3212,Tabu Search,17,0
3213,Tabu Search,17,0
3214,Tabu Search,17,0
3215,Tabu Search,17,0
3216,Tabu Search,17,0
3217,Tabu Search,17,0
3218,Tabu Search,17,0
3219,Tabu Search,17,0
3220,Tabu Search,17,0
3221,Tabu Search,17,0
3222,Tabu Search,17,0
3223,Tabu Search,17,0
3224,Tabu Search,17,0
3225,Tabu Search,17,0
3226,Tabu Search,17,0
3227,Tabu Search,17,0
3228,Tabu Search,17,0
3229,Tabu Search,17,0
3230,Tabu Search,17,0
3231,Tabu Search,17,0
3232,Tabu Search,17,0
3233,Tabu Search,17,0
3234,Tabu Search,17,0
3235,Tabu Search,17,0
3236,Tabu Search,17,0
3237,Tabu Search,17,0
3238,Tabu Search,17,0
3239,Tabu Search,17,0
3240,Tabu Search,17,0
3241,Tabu Search,17,0
3242,Tabu Search,17,0
3243,Tabu Search,17,0
3244,Tabu Search,17,0
3245,Tabu Search,17,0
3246,Tabu Search,17,0
3247,Tabu Search,17,0
3248,Tabu Search,17,0
3249,Tabu Search,17,0
3250,Tabu Search,17,0
3251,Tabu Search,17,0
3252,Tabu Search,17,0
3253,Tabu Search,17,0
3254,Tabu Search,17,0
3255,Tabu Search,17,0
3256,Tabu Search,17,0
3257,Tabu Search,17,0
3258,Tabu Search,17,0
3259,Tabu Search,17,0
3260,Tabu Search,17,0
3261,Tabu Search,17,0
3262,Tabu Search,17,0
3263,Tabu Search,17,0
3264,Tabu Search,17,0
3265,Tabu Search,17,0
3266,Tabu Search,17,0
3267,Tabu Search,17,0
3268,Tabu Search,17,0
3269,Tabu Search,17,0
3270,Tabu Search,17,0
3271,Tabu Search,17,0
3272,Tabu Search,17,0
3273,Tabu Search,17,0
3274,Tabu Search,17,0
3275,Tabu Search,17,0
3276,Tabu Search,17,0
3277,Tabu Search,17,0
3278,Tabu Search,17,0
3279,Tabu Search,17,0
3280,Tabu Search,17,0
3281,Tabu Search,17,0
3282,Tabu Search,17,0
3283,Tabu Search,17,0
3284,Tabu Search,17,0
3285,Tabu Search,17,0
3286,Tabu Search,17,0
3287,Tabu Search,17,0
3288,Tabu Search,17,0
3289,Tabu Search,17,0
3290,Tabu Search,17,0
3291,Tabu Search,17,0
3292,Tabu Search,17,0
3293,Tabu Search,17,0
3294,Tabu Search,17,0
3295,Tabu Search,17,0
3296,Tabu Search,17,0
3297,Tabu Search,17,0
3298,Tabu Search,17,0
3299,Tabu Search,17,0
3300,Tabu Search,17,0
3301,Tabu Search,17,0
3302,Tabu Search,25,8460
3303,Tabu Search,25,8335
3304,Tabu Search,24,8210
3305,Tabu Search,25,8084
3306,Tabu Search,26,7949
3307,Tabu Search,27,7828
3308,Tabu Search,27,7707
3309,Tabu Search,27,7592
3310,Tabu Search,27,7480
3311,Tabu Search,27,7358
3312,Tabu Search,27,7236
3313,Tabu Search,27,7122
3314,Tabu Search,27,6993
3315,Tabu Search,26,6873
3316,Tabu Search,26,6762
3317,Tabu Search,27,6637
3318,Tabu Search,26,6520
3319,Tabu Search,26,6403
3320,Tabu Search,25,6291
3321,Tabu Search,25,6168
3322,Tabu Search,25,6038
3323,Tabu Search,25,5922
3324,Tabu Search,26,5801
3325,Tabu Search,27,5687
3326,Tabu Search,26,5575
3327,Tabu Search,26,5460
3328,Tabu Search,26,5351
3329,Tabu Search,26,5235
3330,Tabu Search,26,5124
3331,Tabu Search,26,5004
3332,Tabu Search,26,4889
3333,Tabu Search,25,4772
3334,Tabu Search,26,4657
3335,Tabu Search,26,4563
3336,Tabu Search,25,4460
3337,Tabu Search,26,4357
3338,Tabu Search,26,4242
3339,Tabu Search,25,4162
3340,Tabu Search,26,4047
3341,Tabu Search,26,3942
3342,Tabu Search,26,3828
3343,Tabu Search,26,3721
3344,Tabu Search,26,3616
3345,Tabu Search,25,3505
3346,Tabu Search,25,3423
3347,Tabu Search,25,3316
3348,Tabu Search,25,3207
3349,Tabu Search,26,3127
3350,Tabu Search,25,3054
3351,Tabu Search,26,2993
3352,Tabu Search,26,2914
3353,Tabu Search,26,2858
3354,Tabu Search,26,2767
3355,Tabu Search,26,2721
3356,Tabu Search,26,2646
3357,Tabu Search,26,2538
3358,Tabu Search,26,2462
3359,Tabu Search,26,2409
3360,Tabu Search,26,2353
3361,Tabu Search,26,2299
3362,Tabu Search,26,2207
3363,Tabu Search,27,2144
3364,Tabu Search,27,2069
3365,Tabu Search,27,1994
3366,Tabu Search,27,1945
3367,Tabu Search,27,1895
3368,Tabu Search,27,1848
3369,Tabu Search,27,1791
3370,Tabu Search,27,1739
3371,Tabu Search,27,1687
3372,Tabu Search,27,1638
3373,Tabu Search,27,1586
3374,Tabu Search,27,1538
3375,Tabu Search,27,1489
3376,Tabu Search,27,1442
3377,Tabu Search,27,1377
3378,Tabu Search,27,1322
3379,Tabu Search,27,1276
3380,Tabu Search,27,1221
3381,Tabu Search,27,1173
3382,Tabu Search,27,1120
3383,Tabu Search,26,1073
3384,Tabu Search,26,1021
3385,Tabu Search,26,972
3386,Tabu Search,26,930
3387,Tabu Search,26,881
3388,Tabu Search,26,826
3389,Tabu Search,26,778
3390,Tabu Search,26,733
3391,Tabu Search,26,692
3392,Tabu Search,27,648
3393,Tabu Search,27,607
3394,Tabu Search,28,565
3395,Tabu Search,28,535
3396,Tabu Search,28,489
3397,Tabu Search,28,445
3398,Tabu Search,28,398
3399,Tabu Search,28,354
3400,Tabu Search,28,311
3401,Tabu Search,29,270
3402,Tabu Search,29,226
3403,Tabu Search,29,189
3404,Tabu Search,30,153
3405,Tabu Search,30,149
3406,Tabu Search,30,118
3407,Tabu Search,30,80
3408,Tabu Search,30,62
3409,Tabu Search,30,39
3410,Tabu Search,30,37
3411,Tabu Search,30,33
3412,Tabu Search,30,30
3413,Tabu Search,30,26
3414,Tabu Search,31,24
3415,Tabu Search,31,24
3416,Tabu Search,31,23
3417,Tabu Search,31,23
3418,Tabu Search,31,23
3419,Tabu Search,31,23
3420,Tabu Search,31,22
3421,Tabu Search,31,22
3422,Tabu Search,31,21
3423,Tabu Search,31,21
3424,Tabu Search,31,21
3425,Tabu Search,31,8
3426,Tabu Search,31,8
3427,Tabu Search,31,7
3428,Tabu Search,31,7
3429,Tabu Search,31,7
3430,Tabu Search,31,7
3431,Tabu Search,31,7
3432,Tabu Search,31,7
3433,Tabu Search,31,7
3434,Tabu Search,31,7
3435,Tabu Search,31,7
3436,Tabu Search,31,2
3437,Tabu Search,31,2
3438,Tabu Search,31,2
3439,Tabu Search,31,2
3440,Tabu Search,31,2
3441,Tabu Search,31,2
3442,Tabu Search,31,2
3443,Tabu Search,31,2
3444,Tabu Search,31,2
3445,Tabu Search,31,2
3446,Tabu Search,31,2
3447,Tabu Search,31,2
3448,Tabu Search,31,2
3449,Tabu Search,31,2
3450,Tabu Search,31,2
3451,Tabu Search,31,2
3452,Tabu Search,31,2
3453,Tabu Search,30,2
3454,Tabu Search,30,2
3455,Tabu Search,30,2
3456,Tabu Search,30,2
3457,Tabu Search,30,2
3458,Tabu Search,30,2
3459,Tabu Search,30,2
3460,Tabu Search,30,2
3461,Tabu Search,30,2
3462,Tabu Search,30,2
3463,Tabu Search,30,2
3464,Tabu Search,30,2
3465,Tabu Search,30,2
3466,Tabu Search,30,2
3467,Tabu Search,30,2
3468,Tabu Search,30,2
3469,Tabu Search,30,2
3470,Tabu Search,30,2
3471,Tabu Search,30,2
3472,Tabu Search,30,2
3473,Tabu Search,30,2
3474,Tabu Search,30,2
3475,Tabu Search,30,2
3476,Tabu Search,30,2
3477,Tabu Search,30,2
3478,Tabu Search,30,2
3479,Tabu Search,30,2
3480,Tabu Search,30,2
3481,Tabu Search,30,2
3482,Tabu Search,30,2
3483,Tabu Search,30,2
3484,Tabu Search,30,2
3485,Tabu Search,30,2
3486,Tabu Search,30,2
3487,Tabu Search,30,2
3488,Tabu Search,30,2
3489,Tabu Search,30,2
3490,Tabu Search,30,2
3491,Tabu Search,30,2
3492,Tabu Search,30,2
3493,Tabu Search,30,2
3494,Tabu Search,30,2
3495,Tabu Search,30,2
3496,Tabu Search,30,2
3497,Tabu Search,30,2
3498,Tabu Search,30,2
3499,Tabu Search,30,2
3500,Tabu Search,30,2
3501,Tabu Search,30,2
3502,Tabu Search,30,2
3503,Tabu Search,30,2
3504,Tabu Search,30,2
3505,Tabu Search,30,2
3506,Tabu Search,30,2
3507,Tabu Search,30,2
3508,Tabu Search,30,2
3509,Tabu Search,29,2
3510,Tabu Search,29,2
3511,Tabu Search,29,2
3512,Tabu Search,29,2
3513,Tabu Search,29,2
3514,Tabu Search,29,2
3515,Tabu Search,29,2
3516,Tabu Search,29,2
3517,Tabu Search,29,2
3518,Tabu Search,29,2
3519,Tabu Search,29,2
3520,Tabu Search,29,2
3521,Tabu Search,29,2
3522,Tabu Search,29,2
3523,Tabu Search,29,2
3524,Tabu Search,29,2
3525,Tabu Search,29,2
3526,Tabu Search,29,2
3527,Tabu Search,29,2
3528,Tabu Search,29,2
3529,Tabu Search,29,2
3530,Tabu Search,29,2
3531,Tabu Search,29,2
3532,Tabu Search,29,2
3533,Tabu Search,29,2
3534,Tabu Search,29,2
3535,Tabu Search,29,2
3536,Tabu Search,29,2
3537,Tabu Search,29,2
3538,Tabu Search,29,2
3539,Tabu Search,29,2
3540,Tabu Search,29,2
3541,Tabu Search,29,2
3542,Tabu Search,29,2
3543,Tabu Search,29,2
3544,Tabu Search,29,2
3545,Tabu Search,29,2
3546,Tabu Search,29,2
3547,Tabu Search,29,2
3548,Tabu Search,29,2
3549,Tabu Search,29,2
3550,Tabu Search,29,2
3551,Tabu Search,29,2
3552,Tabu Search,29,2
3553,Tabu Search,29,2
3554,Tabu Search,29,2
3555,Tabu Search,29,2
3556,Tabu Search,29,2
3557,Tabu Search,29,2
3558,Tabu Search,29,2
3559,Tabu Search,29,2
3560,Tabu Search,29,2
3561,Tabu Search,29,2
3562,Tabu Search,29,2
3563,Tabu Search,29,2
3564,Tabu Search,29,2
3565,Tabu Search,29,2
3566,Tabu Search,29,2
3567,Tabu Search,29,2
3568,Tabu Search,29,2
3569,Tabu Search,29,2
3570,Tabu Search,29,2
3571,Tabu Search,29,2
3572,Tabu Search,29,2
3573,Tabu Search,29,2
3574,Tabu Search,29,2
3575,Tabu Search,29,2
3576,Tabu Search,29,2
3577,Tabu Search,29,2
3578,Tabu Search,29,2
3579,Tabu Search,29,2
3580,Tabu Search,29,2
3581,Tabu Search,29,2
3582,Tabu Search,29,2
3583,Tabu Search,29,2
3584,Tabu Search,29,2
3585,Tabu Search,29,2
3586,Tabu Search,29,2
3587,Tabu Search,29,2
3588,Tabu Search,29,2
3589,Tabu Search,29,2
3590,Tabu Search,29,2
3591,Tabu Search,29,2
3592,Tabu Search,29,2
3593,Tabu Search,29,2
3594,Tabu Search,29,2
3595,Tabu Search,29,2
3596,Tabu Search,29,2
3597,Tabu Search,29,2
3598,Tabu Search,29,2
3599,Tabu Search,29,2
3600,Tabu Search,29,2
3601,Tabu Search,29,2
3602,Tabu Search,29,2
3603,Tabu Search,29,2
3604,Tabu Search,29,2
3605,Tabu Search,29,2
3606,Tabu Search,29,2
3607,Tabu Search,29,2
3608,Tabu Search,29,2
3609,Tabu Search,29,2
3610,Tabu Search,29,2
3611,Tabu Search,29,2
3612,Tabu Search,29,2
3613,Tabu Search,29,2
3614,Tabu Search,29,2
3615,Tabu Search,29,2
3616,Tabu Search,29,2
3617,Tabu Search,29,2
3618,Tabu Search,29,2
3619,Tabu Search,29,2
3620,Tabu Search,29,2
